:START_ID,:END_ID,:TYPE
300183,1000009,BELONGS_CONCEPT
300208,1000009,BELONGS_CONCEPT
600096,1000010,BELONGS_CONCEPT
600230,1000010,BELONGS_CONCEPT
600299,1000010,BELONGS_CONCEPT
600309,1000010,BELONGS_CONCEPT
600339,1000010,BELONGS_CONCEPT
600426,1000010,BELONGS_CONCEPT
600618,1000010,BELONGS_CONCEPT
600810,1000010,BELONGS_CONCEPT
601678,1000010,BELONGS_CONCEPT
000584,1000010,BELONGS_CONCEPT
000611,1000010,BELONGS_CONCEPT
000755,1000010,BELONGS_CONCEPT
000818,1000010,BELONGS_CONCEPT
000912,1000010,BELONGS_CONCEPT
000949,1000010,BELONGS_CONCEPT
000973,1000010,BELONGS_CONCEPT
002014,1000010,BELONGS_CONCEPT
002061,1000010,BELONGS_CONCEPT
002064,1000010,BELONGS_CONCEPT
002165,1000010,BELONGS_CONCEPT
002246,1000010,BELONGS_CONCEPT
002254,1000010,BELONGS_CONCEPT
002408,1000010,BELONGS_CONCEPT
002409,1000010,BELONGS_CONCEPT
300343,1000010,BELONGS_CONCEPT
600089,1000011,BELONGS_CONCEPT
600131,1000011,BELONGS_CONCEPT
600151,1000011,BELONGS_CONCEPT
600206,1000011,BELONGS_CONCEPT
600220,1000011,BELONGS_CONCEPT
600295,1000011,BELONGS_CONCEPT
600438,1000011,BELONGS_CONCEPT
600550,1000011,BELONGS_CONCEPT
600644,1000011,BELONGS_CONCEPT
601012,1000011,BELONGS_CONCEPT
000012,1000011,BELONGS_CONCEPT
002006,1000011,BELONGS_CONCEPT
002011,1000011,BELONGS_CONCEPT
002083,1000011,BELONGS_CONCEPT
002218,1000011,BELONGS_CONCEPT
002506,1000011,BELONGS_CONCEPT
300029,1000011,BELONGS_CONCEPT
300316,1000011,BELONGS_CONCEPT
600082,1000012,BELONGS_CONCEPT
600225,1000012,BELONGS_CONCEPT
600717,1000012,BELONGS_CONCEPT
600751,1000012,BELONGS_CONCEPT
600821,1000012,BELONGS_CONCEPT
000695,1000012,BELONGS_CONCEPT
000897,1000012,BELONGS_CONCEPT
000965,1000012,BELONGS_CONCEPT
002510,1000012,BELONGS_CONCEPT
600127,1000013,BELONGS_CONCEPT
600645,1000013,BELONGS_CONCEPT
600993,1000013,BELONGS_CONCEPT
002022,1000013,BELONGS_CONCEPT
002030,1000013,BELONGS_CONCEPT
002118,1000013,BELONGS_CONCEPT
002642,1000013,BELONGS_CONCEPT
300216,1000013,BELONGS_CONCEPT
300244,1000013,BELONGS_CONCEPT
300289,1000013,BELONGS_CONCEPT
600247,1000014,BELONGS_CONCEPT
600269,1000014,BELONGS_CONCEPT
600271,1000014,BELONGS_CONCEPT
600277,1000014,BELONGS_CONCEPT
600295,1000014,BELONGS_CONCEPT
600362,1000014,BELONGS_CONCEPT
600390,1000014,BELONGS_CONCEPT
600393,1000014,BELONGS_CONCEPT
600456,1000014,BELONGS_CONCEPT
600497,1000014,BELONGS_CONCEPT
600507,1000014,BELONGS_CONCEPT
600528,1000014,BELONGS_CONCEPT
600547,1000014,BELONGS_CONCEPT
600572,1000014,BELONGS_CONCEPT
600577,1000014,BELONGS_CONCEPT
600582,1000014,BELONGS_CONCEPT
600585,1000014,BELONGS_CONCEPT
600586,1000014,BELONGS_CONCEPT
600607,1000014,BELONGS_CONCEPT
600611,1000014,BELONGS_CONCEPT
600614,1000014,BELONGS_CONCEPT
600662,1000014,BELONGS_CONCEPT
600673,1000014,BELONGS_CONCEPT
600676,1000014,BELONGS_CONCEPT
600677,1000014,BELONGS_CONCEPT
600690,1000014,BELONGS_CONCEPT
600708,1000014,BELONGS_CONCEPT
600725,1000014,BELONGS_CONCEPT
600726,1000014,BELONGS_CONCEPT
600738,1000014,BELONGS_CONCEPT
600787,1000014,BELONGS_CONCEPT
600791,1000014,BELONGS_CONCEPT
600807,1000014,BELONGS_CONCEPT
